acc_x_std,acc_y_std,acc_z_std,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_max,acc_sma,acc_energy,eda_skewness,eda_kurtosis,hrv_lf_hf_ratio,raw_hrv_mean_hr,raw_hrv_rmssd,raw_hrv_pnn50,raw_temp_mean,raw_temp_min,raw_temp_max,raw_temp_median,raw_scr_peak_count,z_hrv_mean_hr,z_hrv_rmssd,z_hrv_pnn50,z_temp_mean,z_temp_min,z_temp_max,z_temp_median,z_scr_peak_count,z_scl_mean,z_scl_std,z_scl_min,z_scl_max,z_scl_median,z_scl_range,z_scl_auc,z_scl_slope,z_scr_amplitude_mean,z_scr_amplitude_max,z_scr_amplitude_std,z_scr_amplitude_sum,z_scr_rise_time_mean,z_scr_recovery_time_mean,z_temp_std,z_temp_slope,z_hrv_sdnn,z_hrv_mean_rr,z_hrv_median_rr,z_hrv_sdsd,z_hrv_min_rr,z_hrv_max_rr,z_hrv_lf_power,z_hrv_hf_power,z_hrv_vlf_power,z_hrv_total_power,z_hrv_sd1,raw_label,label,time_end_sec,subject_id
5.907295960256771,1.7248810313997422,8.869844942588092,63.031548977506965,1.9044575332996105,84.3682404699778,92.203125,3976.603125,0.9281218124167846,1.4151962117147434,4.724535051953662,662.0435393258427,299.9892724170998,38.20224719101123,33.538833333333336,33.45,33.59,33.55,2,-0.6311423508490697,-0.18934130816085581,0.06014294677256108,-0.6923479939846093,-0.8341931703536487,-0.6868733100008085,-0.6541065796916544,-0.6189844605901731,-1.4717004820586845,-0.8964159056617853,-1.258378038425123,-1.6327132449062232,-1.3852351788814303,-0.8158535013622056,-1.4714426315148568,0.07153792451008802,-0.5304562076891043,-0.511329241899552,-0.44262354079759375,-0.7174075919713302,-0.9803270928666409,0.0,0.926197626015794,0.9173614860039203,-0.3869286911851867,-0.6311423508490697,-1.3826849730859057,-0.1901519046985406,-0.9578262852211511,-0.6480830017241953,-0.9764231540826421,-1.2158056003249926,-0.28985074019014295,-1.3460262768037712,-0.1901519046985409,1,non-stress,480.0,S10
24.70992427753775,28.890267710067604,17.272879783950792,63.50978282242554,1.962987310624942,87.98863562983574,85.86666666666666,4037.3458333333333,-0.03958620456756049,-1.8797303866686277,5.087774237275548,697.2426470588235,426.61918557595146,23.52941176470588,33.571,33.53,33.65,33.57,1,-0.2358281647192024,0.26394031851692235,-0.7662585314503361,-0.5729560380979262,-0.5365467809316923,-0.4659888041049091,-0.5794637868139179,-1.2070196981508374,-0.8128545282698552,1.3443666412376873,-1.0965018271966127,-0.5722029191205587,-1.0964095259185103,0.5686072466032094,-0.812432359956776,1.8239689347865196,1.0634498398200873,-0.03919582397016552,-0.5910806538229554,-0.5792426295402091,-0.5493309934189085,0.0,0.39743936439474575,0.3589293425312958,0.4752943868554175,-0.2358281647192024,-1.8691852413939098,0.26237640016747593,1.5444948849191065,0.770008067543077,-1.593470457860218,-1.2972047671564195,-0.8155987746891191,-1.7222215083970593,0.26237640016747593,1,non-stress,510.0,S10
28.46702906357805,24.956543393661754,11.716160720891482,63.89790211748407,2.8135240330274365,93.64293886887575,84.97135416666667,4090.8578125,-0.7061579039812219,-0.5234219067669903,0.9806654468674263,974.8975409836065,1654.0780275107188,47.540983606557376,33.629666666666665,33.53,33.73,33.65,4,2.8824587887312294,4.657724746484217,0.5861180125533286,-0.3552049061180317,-0.5365467809316923,-0.1714761295770258,-0.28089261530302445,0.5570860145311556,-0.35813960015545354,0.11664319527281364,-0.7157700920595291,-0.5285996835005995,-0.1820915311472808,0.13786303760112512,-0.35575125442670563,-0.5014764001612673,-0.32784407483128547,-0.03919582397016552,0.046704904564058715,0.028722091394294477,0.5281592552004228,0.0,2.5479315333605808,2.073700827063626,4.290130149469084,2.8824587887312294,0.5633161001461108,4.658787272908466,0.17959242847896595,4.472200019370613,-2.116209236962393,-1.3306932130360918,-1.7969716894699599,-2.08522512239951,4.658787272908466,1,non-stress,540.0,S10
22.38387756822194,18.246015427842202,9.631767946542402,63.546113173859005,2.3862323151296785,93.64293886887575,94.56614583333334,4043.8026041666667,-0.5715484976705827,1.0857640610727088,13.782209374444315,675.1077586206897,304.39153410037005,19.54022988505747,33.64391666666667,33.57,33.73,33.65,3,-0.4844206993475028,-0.17358306994465514,-0.9909367007652596,-0.302313651049037,-0.38772358622071407,-0.1714761295770258,-0.28089261530302445,-0.030949223029508748,-0.4418746078271141,-0.34770735113505336,-0.4257122096518101,-0.5285996835005995,-0.3696248831042167,-0.24027279211115973,-0.44273600715640665,-0.09470117842788985,-0.7916087130484099,-0.6203016722458208,-0.4797737003374038,-0.6483197098894387,0.8873226714068668,0.0,1.2003643926034941,-2.284376229831212,-0.1768873793110354,-0.4844206993475028,-0.4096844364698975,-0.1741288737817518,0.17959242847896595,-0.06352637775142657,-0.07589571059201923,-1.274740426462781,0.11522113423011746,-0.986481789248031,-0.17412887378175218,1,non-stress,570.0,S10
10.051200832915129,3.1656107323222407,9.536770885102072,63.38947698823231,2.1299547315296543,88.57764955111419,97.421875,4022.7625,-0.3532685665005878,-0.05167073685980439,5.091145499803697,626.9946808510638,196.329676569493,21.27659574468085,33.588,33.53,33.65,33.59,2,-1.0247691174092919,-0.5603988968020259,-0.8931413346047429,-0.5098576987173781,-0.5365467809316923,-0.4659888041049091,-0.5048209939361813,-0.6189844605901731,-0.34404368128889634,-1.0143894826231976,-0.056706467401226035,-0.7615551856867085,-0.3258702593902814,-1.0718009417638101,-0.3431659006023834,-0.010313133260693733,-0.8276319330700738,-0.6384590117993493,-0.50625985800442,-0.8693987722049552,0.7436573049242892,0.0,0.2054462174692937,-1.7914975423637378,-0.6866170971485408,-1.0247691174092919,-0.8961847047779016,-0.5601708514491939,1.9994623703991532,-0.6264327563918706,-0.4804407030193234,-1.1695337798559264,-0.44229440751153326,-1.1440022666309015,-0.5601708514491944,1,non-stress,600.0,S10
11.992842510613361,4.010895398915517,12.473041719976083,63.400013504400945,3.4727744876074547,106.37198879404295,96.86666666666666,4031.621875,-0.08411500488374551,-0.7033787182305153,19.77464262690081,682.5944767441861,254.5202558967846,46.51162790697674,33.598416666666665,33.53,33.66,33.59,3,-0.40033885544892506,-0.35210119054277433,0.5281427782488846,-0.471194500567548,-0.5365467809316923,-0.42917471978893024,-0.5048209939361813,-0.030949223029508748,-0.21231490248730214,-0.7556516122843405,0.03485789101716757,-0.5400334788989403,-0.22434127018790648,-0.8578996236976919,-0.21242957008119878,0.1818238687932812,-0.8816491633272963,-0.6384590117993493,-0.4994765109172034,-0.7173967902386705,1.1746534043720216,0.0,0.9109105760982985,1.1034537292952609,-0.37265738821103717,-0.40033885544892506,-0.4096844364698975,-0.3520858766944258,-0.04789131426105747,-0.5831322657272211,0.46313965246222777,-1.2857322433329716,0.8611433096448262,-0.6805810919374561,-0.3520858766944262,1,non-stress,630.0,S10
7.41687132135125,22.54439340962403,26.19720366408805,63.432979849992016,3.3815961246882362,106.37198879404295,94.38854166666667,4035.178125,-1.8254726317413374,4.440022701562117,10.119385542347121,673.6505681818181,243.46593195260755,45.45454545454545,33.62925,33.57,33.66,33.63,5,-0.5007861156742064,-0.39167100319007475,0.46860592147159363,-0.3567514340440238,-0.38772358622071407,-0.42917471978893024,-0.35553540818073454,1.14512125209182,-0.03095968461491474,-0.5515447102640006,0.07351237634531121,-0.3932111802613017,0.01837724677673994,-0.687404022743044,-0.02949108679172938,0.13723739247945127,-0.5358544107597714,-0.366056328958775,-0.25118134954550236,0.08400535913899558,0.3126612054765566,0.0,-0.17596588569883587,-0.650046824076147,-0.3573831883876167,-0.5007861156742064,-0.6529345706238995,-0.39189018933904907,-0.5028587997411043,-0.5398317750625715,-0.019739753427079045,-1.2393487335228393,-0.10690988303328673,-0.9704497494881791,-0.3918901893390494,1,non-stress,660.0,S10
10.027560639805808,24.84927565646616,23.153702532688424,63.434018904113024,3.5797078334175936,89.96666049153987,94.4640625,4036.6890625,-1.1043084938738639,1.6131455190664994,0.48045798227561126,678.6997126436781,255.29236474499785,48.275862068965516,33.633958333333325,33.57,33.68,33.63,6,-0.4440801773096918,-0.3493373668461461,0.627507739215122,-0.33927566848032314,-0.38772358622071407,-0.35554655115694633,-0.35553540818073454,1.7331564896524843,0.15921695752992635,-0.043202767063809266,0.11410380501310319,0.1120340853869979,0.18765546899694507,0.019798252998755907,0.15846734305582083,0.342983121267327,-0.4043854974784465,-0.366056328958775,-0.31907140586164495,0.5537835141770611,0.025330472511401473,0.0,-0.03244149007325598,-0.3270196588172361,-0.31047340764220954,-0.4440801773096918,-0.8961847047779016,-0.34942209884145786,-0.7303425424811277,-0.5398317750625715,-1.1943423433050138,-0.1755831033719451,-1.0127410865836024,-0.7566094971495996,-0.3494220988414584,1,non-stress,690.0,S10
8.445856908267542,10.817357962549384,16.502961571007468,63.20342723959035,3.087139615103571,88.29496021857646,97.99947916666666,4004.203645833333,-1.0007480611635446,1.6730932747486351,0.5484371660772749,688.2267441860465,325.0159074161285,48.837209302325576,33.65099999999999,33.59,33.71,33.66,3,-0.33708397874196194,-0.09975652096764294,0.6591238631589246,-0.2760226763071969,-0.3133119888652117,-0.24510429820898355,-0.2435712188641694,-0.030949223029508748,0.5140506897872072,0.2895813407937242,0.20633174756607123,0.37573672103729794,0.5992769633174313,0.29629386040132555,0.5144207393506777,1.0382774050359356,-0.3773663224846713,-0.4750287593050438,-0.5039526007447772,-0.3305219333523408,0.025330472511401473,0.0,-0.22264600287635647,0.2448557609581073,-0.18984020090137227,-0.33708397874196194,-0.4096844364698975,-0.10044382295638005,-0.9578262852211511,-0.2692037084085119,0.6527464672661065,1.6446504781693903,-0.20382296452168097,1.3669879979118174,-0.10044382295638037,1,non-stress,720.0,S10
8.643305604387324,6.117687470699145,8.093594150687423,63.256666634715856,2.9265062385762444,91.25787637239867,97.0984375,4009.9703125,0.2915550069092661,1.094263323765266,1.015989290034537,715.3201219512196,354.69391582003925,52.4390243902439,33.68070833333333,33.63,33.77,33.68,4,-0.03280363555834716,0.006478219231585171,0.861984811739109,-0.16575523518383567,-0.1644887941542335,-0.024219792313057955,-0.16892842598643282,0.5570860145311556,0.7992210703952384,-0.4826186039300253,1.0413770210789903,0.5432873137643167,0.7645801419389112,-0.5402457095934802,0.7990687603625786,-0.02513448555790575,-0.6655274429725938,-0.5295007779656293,-0.46037512897496985,-0.31669571554983805,0.3126612054765566,0.0,0.2559092281491007,0.593992410828014,-0.06512650141245357,-0.03280363555834716,0.07681583183810665,0.005700431701797627,-0.9578262852211511,-0.1826027270792128,0.46965671679854876,0.1550144182093557,-0.46797257734640063,0.21457011536327922,0.005700431701797494,1,non-stress,750.0,S10
23.085591397339826,23.658540432014483,18.7516954962578,63.62653055017566,3.694030339285588,94.76813810558906,92.24583333333334,4061.98125,1.8353902830654205,7.474110314735865,0.5233568567381206,815.5381944444445,767.403707773311,58.333333333333336,33.74216666666667,33.66,33.87,33.75,6,1.092725626822426,1.483805030691612,1.1939632932082558,0.06235763390024306,-0.05287139812101968,0.34392105084678315,0.09232134908560555,1.7331564896524843,1.072471876531704,0.278939960982519,1.0700281612703861,1.0333232603629599,0.9198755659654388,0.1596408404575426,1.0723664045551178,0.5480303662829297,0.07289928810072657,1.1230442656062523,0.9718246677351603,1.2861085832054953,0.3126612054765566,0.0,2.0556082080470284,1.9138113165427033,1.3651489122307363,1.092725626822426,1.0498163684541149,1.482018693535532,-0.2753750570010809,1.949946438154777,-1.536786991591118,-0.6552060724107641,-1.3881015505311733,-1.2868069314423984,1.4820186935355317,1,non-stress,780.0,S10
21.00187646626288,24.727967223570616,18.468832105241447,63.307844509922525,2.5028422524812783,94.76813810558906,90.04010416666667,4014.147395833333,2.4906918562335303,12.212940959670501,3.8796181475982006,698.6607142857143,302.98484525354274,47.61904761904761,33.839999999999996,33.75,33.93,33.84,3,-0.21990213341385428,-0.1786184221202465,0.5905147234441416,0.42548239092350465,0.28198078997870113,0.5648055567427087,0.4282139170353805,-0.030949223029508748,1.1283024840406795,-0.012733860956037768,1.3922638411641173,1.0333232603629599,0.9423803302689144,-0.26044378254277917,1.1287258730441634,-0.5367422549370183,0.9013770293180948,1.1230442656062523,1.4181238910310079,0.6505022283986424,0.025330472511401473,0.0,2.8157146331893532,2.38757413134886,-0.3044613293693436,-0.21990213341385428,0.07681583183810665,-0.1789924150875515,-0.04789131426105747,-0.355804689737811,1.6843340963884788,-0.7829753508906152,1.5807469751250134,0.24870378468395996,-0.1789924150875518,1,non-stress,810.0,S10
10.015540821279115,3.3497122013088263,11.935556840375892,62.9522108219272,1.970851795112451,78.31347265956222,90.34427083333334,3966.8651041666667,3.9355105044831404,26.284159897905162,2.793543474669015,796.2328767123288,499.6608007424748,60.273972602739725,33.90983333333333,33.84,33.95,33.91,4,0.875911438657676,0.5253984630575484,1.3032637190863827,0.6846804713200307,0.616832978078422,0.6384337253746927,0.6894636921073923,0.5570860145311556,0.991211954137804,-0.9757149489128154,1.418409634667368,0.5553664727335067,0.9419202276118251,-1.0135941387943825,0.99073579112826,0.061896309338867056,0.4150846787559786,0.48743800564490736,0.5730078063783093,0.7886671908297634,-0.7648290431427747,0.0,-0.1165462389079269,0.3097564798473914,0.44053596344470713,0.875911438657676,0.5633161001461108,0.5248642347010625,-0.9578262852211511,0.5318553688875046,0.9808780461227838,-0.704361334032968,1.241748624663177,-0.024394395084750678,0.5248642347010626,1,non-stress,840.0,S10
12.59152943443583,3.5588629323273677,17.79616206746829,63.20398609653437,2.6065614020050805,79.93747556684536,91.50364583333334,4001.538020833333,3.4106306614564645,23.34717884237651,3.3326214732241066,799.9131944444445,429.62447521143883,63.888888888888886,33.94075,33.89,33.99,33.93,5,0.917244355957947,0.2746979865957333,1.5068625516044627,0.799432843428764,0.8028619714671381,0.7856900626386344,0.7641064849851289,1.14512125209182,1.0670375147577968,-0.9899757555236532,1.448678207679327,0.5553664727335067,1.0620015152851465,-1.0530539592794381,1.0669615307095506,-0.07536443841197413,0.25299286049669273,0.48743800564490736,0.4807507406940427,1.0926495512970147,-0.7217294331980015,0.0,0.009890464697721443,0.430823673370246,0.11369987429603524,0.917244355957947,1.536316636762119,0.2743476083554488,-0.9578262852211511,-0.15012735908072564,1.8204178287066295,-0.66382684104244,1.5792442351334777,0.37413291802563464,0.2743476083554485,1,non-stress,870.0,S10
8.435858636647486,3.4133607926853657,16.361312630662123,63.25031760493187,2.4923695971059514,79.93747556684536,93.21145833333334,4006.8145833333333,-0.3142937000877937,2.3591538079881698,2.3022204643441726,826.3644366197183,473.5542495133402,81.69014084507043,33.973958333333336,33.91,34.03,33.97,6,1.2143130019010606,0.4319480316950621,2.5094622880148454,0.922691119130454,0.877273568822614,0.932946399902576,0.9133920707405756,1.7331564896524843,1.086711615751413,-1.0281778858590396,1.4878133176537696,0.5760728674834125,1.0884578865055532,-1.0729208264919643,1.0857848776125514,-0.11479289761305554,-0.7465955278190768,-0.5295007779656293,-0.4166577939109521,0.02871128966163476,-0.1183348939711759,0.0,0.019331681822743144,0.4345069756634598,0.27747646780639634,1.2143130019010606,2.9958174416861314,0.43196325941511815,-0.9578262852211511,-0.15012735908072564,0.6747971116257206,-0.6413472015956547,1.494089163615561,-0.062384338592441524,0.431963259415118,1,non-stress,900.0,S10
6.07521352719735,2.673091219293997,10.452530760804082,63.08420359245721,1.71844370640317,78.65748533992172,92.9,3982.569791666667,-0.8802869348536738,1.7722332104601692,2.1716095133517195,800.6756756756756,423.21261815152826,66.21621621621621,33.99483333333333,33.95,34.05,33.99,6,0.9258076311878194,0.25174624537092694,1.637941970662333,1.0001721682227185,1.0260967635336187,1.0065745685345338,0.9880348636183123,1.7331564896524843,1.2261896029072135,-0.680227306637823,1.4878133176537696,0.7770863499025614,1.2233756351093228,-0.770504774501674,1.225715885057122,0.3780518462167887,-0.8276530528003971,-0.5658296535852384,-0.46623908354766963,-0.09565986016495553,0.3126612054765566,0.0,-0.5804493503272001,-0.526990336488156,0.30314154874508353,0.9258076311878194,0.5633161001461108,0.2514789208348499,-0.9578262852211511,-0.07435150041758895,1.4333380899948758,-0.393854557789083,1.0940379863878917,0.3397082545783285,0.2514789208348495,1,non-stress,930.0,S10
19.938873868275074,27.340660539752875,20.131125322742953,63.404553913988615,1.992444386872065,91.97282207261013,85.79895833333333,4024.1072916666667,-0.47788734890190476,-1.6536422961283455,0.8441957131150648,753.6057692307693,346.6021361551854,46.15384615384615,33.995875000000005,33.95,34.05,33.99,4,0.3971748630326649,-0.022486935665125173,0.5079918421088785,1.004038488037725,1.0260967635336187,1.0065745685345338,0.9880348636183123,0.5570860145311556,0.735679699087543,2.563717656401196,-0.43805736335204676,0.7770863499025614,1.2940066632447718,1.7401689635663997,0.7376396713884561,-2.642226618324008,-0.5439833949612557,-0.2752696311911324,-0.1795099218095442,-0.19236777265387586,0.9591553546481554,0.0,-0.6690159570286992,-0.8177225559012471,-0.16114751852668402,0.3971748630326649,0.5633161001461108,-0.022890920715630415,0.8620436566990362,-0.2583785857423495,0.814792980695542,0.702879141622391,-0.23993928340031126,0.7427197009404557,-0.022890920715630807,1,non-stress,960.0,S10
